mtry,min_n,tree_depth,learn_rate,loss_reduction,sample_size,.iter,.metric,.estimator,mean,n,std_err,.config,model
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,npv,binary,0.9846380418536044,50,0.0012160411087760448,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,ppv,binary,0.2987088615604354,50,0.011050200032774777,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,precision,binary,0.2987088615604354,50,0.011050200032774774,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,recall,binary,0.8365720458554364,50,0.012660272595572857,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,roc_auc,binary,0.9201166056826784,50,0.0032428590706217223,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,bal_accuracy,binary,0.8269509829721334,50,0.006034634459517368,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,f_meas,binary,0.5194304444856978,50,0.01043451661235154,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,kap,binary,0.4699575004804636,50,0.011133489128318498,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,npv,binary,0.9777917431504256,50,0.001196196474636134,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,ppv,binary,0.4063014355298143,50,0.011680476347592285,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,precision,binary,0.40630143552981435,50,0.011680476347592289,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,recall,binary,0.7405089904680329,50,0.011905274428784838,Model1,xgb-wv-wv
122,6,15,7.3179619272920465e-6,4.308387876433827e-4,0.14311351612711792,16,roc_auc,binary,0.9277004546640089,50,0.0031241130002013936,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,bal_accuracy,binary,0.831414314369352,50,0.005779741655237127,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,f_meas,binary,0.49705568823117646,50,0.009688364141170542,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,kap,binary,0.4433946249930793,50,0.010058597175039794,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,npv,binary,0.9794182455856224,50,0.0013111657745961385,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,ppv,binary,0.3745150627548048,50,0.01047732683301483,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,precision,binary,0.3745150627548048,50,0.010477326833014833,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,recall,binary,0.7643569689217706,50,0.012164395410750768,Model1,xgb-wv-wv
122,12,1,0.004484700495898641,1.906121377244634e-9,0.9755238954863138,5,roc_auc,binary,0.9300555451304269,50,0.00276614268275422,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,bal_accuracy,binary,0.8355200530733559,50,0.0061020815068812614,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,f_meas,binary,0.5475604672601306,50,0.010257149253617242,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,kap,binary,0.5024308295505023,50,0.010858125385750424,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,npv,binary,0.9785866991051848,50,0.0012576224474088302,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,ppv,binary,0.4391489284153924,50,0.011709004450286022,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,precision,binary,0.4391489284153924,50,0.011709004450286017,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,recall,binary,0.7470726561094355,50,0.012306382294791866,Model1,xgb-wv-wv
122,32,1,0.09781365776221852,0.11947327978420891,0.2749252845948562,33,roc_auc,binary,0.9307262481926781,50,0.0033445123498757334,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,bal_accuracy,binary,0.7085287678819641,50,0.0071545395896219265,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,f_meas,binary,0.5078203474303528,50,0.013313675476984439,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,kap,binary,0.47690053356160533,50,0.013956313544735083,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,npv,binary,0.9563978862768432,50,0.001699703122627436,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,ppv,binary,0.6247797886667857,50,0.01866511919454892,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,precision,binary,0.6247797886667855,50,0.018665119194548895,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,recall,binary,0.4380663321152297,50,0.014207074068882743,Model1,xgb-wv-wv
122,34,4,1.0370318909791735e-10,7.89751492161933,0.5806751323159411,18,roc_auc,binary,0.8637333715550906,50,0.005018020916309566,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,bal_accuracy,binary,0.8386812263580466,50,0.005544451370393738,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,f_meas,binary,0.5054700445531142,50,0.01005272632156685,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,kap,binary,0.4522903967819469,50,0.010533450418509463,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,npv,binary,0.9807948555904121,50,0.0010891102338357786,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,ppv,binary,0.37860439191253,50,0.010301876990826351,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,precision,binary,0.37860439191253,50,0.010301876990826353,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,recall,binary,0.7791079105667271,50,0.010710616100527053,Model1,xgb-wv-wv
122,34,15,0.0024612519451721543,3.312222346918283e-6,0.28756561048933305,6,roc_auc,binary,0.9302833881393398,50,0.003006970961150881,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,bal_accuracy,binary,0.8091753489000193,50,0.01025673135460568,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,f_meas,binary,0.38385208814583716,50,0.007892033545815642,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,kap,binary,0.30993648317171024,50,0.007637524825340372,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,npv,binary,0.9816109146073575,50,0.0022860928599869506,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,ppv,binary,0.2631142034998187,50,0.007873064725783054,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,precision,binary,0.2631142034998187,50,0.007873064725783058,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,recall,binary,0.800299769986106,50,0.02637391192687723,Model1,xgb-wv-wv
122,36,15,9.37579525470859e-9,2.4673444616596503e-10,0.12149956985465252,29,roc_auc,binary,0.904574095893112,50,0.0035445609713469287,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,bal_accuracy,binary,0.7716101879193763,50,0.006709624086342675,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,f_meas,binary,0.5793267617095222,50,0.010920510295053676,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,kap,binary,0.5475195739210016,50,0.011446519579324715,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,npv,binary,0.96631975266774,50,0.001404675313246166,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,ppv,binary,0.5974777467095007,50,0.014484083542399231,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,precision,binary,0.5974777467095006,50,0.014484083542399237,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,recall,binary,0.5737701037416113,50,0.013563968375443552,Model1,xgb-wv-wv
122,38,15,1.8997749016217634e-10,1.7804148628772832e-10,0.8783533155500749,43,roc_auc,binary,0.902939161277567,50,0.004027485104634864,Model1,xgb-wv-wv
